text,images,videos,gender
"গ্লোবাল হায়ার এজুকেশন মেন্টরশিপ প্রোগ্রামের পিএইচডি এবং রিসার্চ মাস্টার্সের ব্যাচ নিয়ে আমাদের London School of Leadership, Investment, and Technology এর টিম কাজ করে চলেছে। ২৩ তারিখ থেকে শুরু হবে এই ব্যাচ। আশা করি যারা পিএইচডি অথবা রিসার্স মাস্টার্সের জন্যে যুক্তরাষ্ট্র, যুক্তরাজ্য, অস্ট্রেলিয়া, ক্যানাডা, আয়ারল্যান্ড, নিউজিল্যান্ড এবং মেইনল্যান্ড ইউরোপের বিভিন্ন দেশে এ্যাপ্লাই করতে চাচ্ছেন, তারা এই কোর্স থেকে উপকৃত হবেন।
.
পুনশ্চ: এ বিষয়ে পোস্ট দিলেই ২টা প্রশ্ন নিয়মিত ইনবক্সে পাচ্ছি: ১) অনেকে জিজ্ঞেস করেন কী করে জয়েন করবেন, ২) যারা ব্যাচেলর বা কোর্স-ভিত্তিক মাস্টার্স অর্থাৎ টট মাস্টার্স এবং এমবিএ করতে আসতে চান, তারা বলেন, তাদের জন্যে কি এরকম কোন কোর্স আয়োজন করা হবে না? 
— (১) এর উত্তর হচ্ছে প্রথম কমেন্টে শেয়ার করা ফর্মটা ফিলাপ করুন। কোন কোর্স ফি নেই। আপনার কমিটমেন্টই আপনার কোর্স ফি। 
— (২) এর উত্তর হচ্ছে, সে বিষয়ে ঘোষণা আসবে শীগ্রই। তবে আগেই জয়েন করে থাকতে চাইলে প্রথম কমেন্টে শেয়ার করা ফর্মটাই ফিলাপ করুন। আমাদের টিপ পরে আপনাদের সাথে যোগাযোগ করবে।","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/411465049_10160312070666549_2332922207060789186_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=3635dc&_nc_ohc=YpCRmjSxAqAAX9T6gs-&_nc_oc=AQk8o2ytcOpAAjG7bvWZgDVC6TmBQ0CvrmPRhIJx0Zh9MFywxv78fa3btv_md5HDLpI&_nc_ht=scontent-ord5-2.xx&oh=00_AfCFm-4LS7NYcRCyMsVpd5BcAcvVXJPxF68lx5grdW75WQ&oe=65D3F192', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/411526305_10160312070636549_6530597891477197277_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=3635dc&_nc_ohc=Po40do8t36IAX_VgURy&_nc_ht=scontent-ord5-1.xx&oh=00_AfDPTaxuqycemLUflGebXZdMwDhLAKTk37H6vBeRwEQGrg&oe=65D441BA', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/411464556_10160312070631549_698164037181440477_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=3635dc&_nc_ohc=YbVQNlbSz50AX82jChD&_nc_ht=scontent-ord5-1.xx&oh=00_AfCSXq0os_yk1DZUPbv_JLbCNfn-GFPPTHd2Oo5Zxnu-vw&oe=65D452C2']",[],M
একজন আরব রাখাল বালক! সান্নিধ্যর জীবনে প্রথম নাটকে অভিনয়ের অভিজ্ঞতা।,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/411462254_10160312043431549_1130241508646666709_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=3635dc&_nc_ohc=KoWmBfkLaI0AX8SzoHd&_nc_ht=scontent-ord5-1.xx&oh=00_AfBl6IWY8nGWbrcWZWU0fnUY-tg4QXD7rxAq0LOeIEM2Qw&oe=65D567A9', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/411473735_10160312043466549_1407311978406227215_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=3635dc&_nc_ohc=ZzOfhHfyi6YAX8gQH9o&_nc_ht=scontent-ord5-1.xx&oh=00_AfBZrUAGxKSuO2V4yg7M2pWRP7Ua8fAmAMca1-g3fy-BNA&oe=65D47D75', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/411476314_10160312043446549_5529108399012778572_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=3635dc&_nc_ohc=g4QwCcJyskgAX_MzjqV&_nc_ht=scontent-ord5-2.xx&oh=00_AfD96tCNFCzLs7g6IldEixlNxyx1g31IPB9fxvFm0ZAOUA&oe=65D4B403']",[],M
সান্নিধ্যর স্কুলে তার প্রথম নাটকে অংশগ্রহণের দৃশ্যের একাংশ। একজন আরব রাখাল বালকের ভূমিকায় সে অভিনয় করেছে এই নাটকে।,[],['https://www.facebook.com/DrNiazChowdhury/videos/1609567756514559/?__cft__[0]=AZXqLxycEyhcgwcDM43oZPTB_3btuaaoPgcFqDPfLgCEaySouyng7kuXbg4wBvcz8_IKOABQ0-hlPDG0Oliqb6VXlCukTLXiJfyM_KhBQXwfNbJomtJqPH0nCoWSZzDjIEPeI43k68RDrYq8O3waTXYlxA_DVIS8kF2Az1jYzu8tLeIrHjfQ_E19oSarbF3Epas&__tn__=%2B%3FFH-R'],M
"This brother went to Oxford, Cambridge, MIT and Harvard, but that didn’t surprise me. I’m surprised he attended Viqarunnisa Noon School and College! ",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/412152633_10160312304986549_5105625192285262405_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=b5vazHpW_QoAX-Qbhg4&_nc_ht=scontent-ord5-1.xx&oh=00_AfDI5A9H0BAxBpC86MqRnd0iUjR_YsZtv1CsBvZh9rEKmQ&oe=65D44741'],[],M
"গ্লোবাল হায়ার এজুকেশন মেন্টরশিপ প্রোগ্রামের পিএইচডি এবং রিসার্চ মাস্টার্সের ব্যাচ নিয়ে আমাদের London School of Leadership, Investment, and Technology এর টিম কাজ করে চলেছে। ২৩ তারিখ থেকে শুরু হবে এই ব্যাচ। আশা করি যারা পিএইচডি অথবা রিসার্স মাস্টার্সের জন্যে যুক্তরাষ্ট্র, যুক্তরাজ্য, অস্ট্রেলিয়া, ক্যানাডা, আয়ারল্যান্ড, নিউজিল্যান্ড এবং মেইনল্যান্ড ইউরোপের বিভিন্ন দেশে এ্যাপ্লাই করতে চাচ্ছেন, তারা এই কোর্স থেকে উপকৃত হবেন।
.
পুনশ্চ: এ বিষয়ে পোস্ট দিলেই ২টা প্রশ্ন নিয়মিত ইনবক্সে পাচ্ছি: ১) অনেকে জিজ্ঞেস করেন কী করে জয়েন করবেন, ২) যারা ব্যাচেলর বা কোর্স-ভিত্তিক মাস্টার্স অর্থাৎ টট মাস্টার্স এবং এমবিএ করতে আসতে চান, তারা বলেন, তাদের জন্যে কি এরকম কোন কোর্স আয়োজন করা হবে না? 
— (১) এর উত্তর হচ্ছে প্রথম কমেন্টে শেয়ার করা ফর্মটা ফিলাপ করুন। কোন কোর্স ফি নেই। আপনার কমিটমেন্টই আপনার কোর্স ফি। 
— (২) এর উত্তর হচ্ছে, সে বিষয়ে ঘোষণা আসবে শীগ্রই। তবে আগেই জয়েন করে থাকতে চাইলে প্রথম কমেন্টে শেয়ার করা ফর্মটাই ফিলাপ করুন। আমাদের টিপ পরে আপনাদের সাথে যোগাযোগ করবে।","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/411465049_10160312070666549_2332922207060789186_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=3635dc&_nc_ohc=YpCRmjSxAqAAX9T6gs-&_nc_oc=AQk8o2ytcOpAAjG7bvWZgDVC6TmBQ0CvrmPRhIJx0Zh9MFywxv78fa3btv_md5HDLpI&_nc_ht=scontent-ord5-2.xx&oh=00_AfCFm-4LS7NYcRCyMsVpd5BcAcvVXJPxF68lx5grdW75WQ&oe=65D3F192', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/411526305_10160312070636549_6530597891477197277_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=3635dc&_nc_ohc=Po40do8t36IAX_VgURy&_nc_ht=scontent-ord5-1.xx&oh=00_AfDPTaxuqycemLUflGebXZdMwDhLAKTk37H6vBeRwEQGrg&oe=65D441BA', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/411464556_10160312070631549_698164037181440477_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=3635dc&_nc_ohc=YbVQNlbSz50AX82jChD&_nc_ht=scontent-ord5-1.xx&oh=00_AfCSXq0os_yk1DZUPbv_JLbCNfn-GFPPTHd2Oo5Zxnu-vw&oe=65D452C2']",[],M
একজন আরব রাখাল বালক! সান্নিধ্যর জীবনে প্রথম নাটকে অভিনয়ের অভিজ্ঞতা।,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/411462254_10160312043431549_1130241508646666709_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=3635dc&_nc_ohc=KoWmBfkLaI0AX8SzoHd&_nc_ht=scontent-ord5-1.xx&oh=00_AfBl6IWY8nGWbrcWZWU0fnUY-tg4QXD7rxAq0LOeIEM2Qw&oe=65D567A9', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/411473735_10160312043466549_1407311978406227215_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=3635dc&_nc_ohc=ZzOfhHfyi6YAX8gQH9o&_nc_ht=scontent-ord5-1.xx&oh=00_AfBZrUAGxKSuO2V4yg7M2pWRP7Ua8fAmAMca1-g3fy-BNA&oe=65D47D75', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/411476314_10160312043446549_5529108399012778572_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=3635dc&_nc_ohc=g4QwCcJyskgAX_MzjqV&_nc_ht=scontent-ord5-2.xx&oh=00_AfD96tCNFCzLs7g6IldEixlNxyx1g31IPB9fxvFm0ZAOUA&oe=65D4B403']",[],M
সান্নিধ্যর স্কুলে তার প্রথম নাটকে অংশগ্রহণের দৃশ্যের একাংশ। একজন আরব রাখাল বালকের ভূমিকায় সে অভিনয় করেছে এই নাটকে।,[],['https://www.facebook.com/DrNiazChowdhury/videos/1609567756514559/?__cft__[0]=AZXqLxycEyhcgwcDM43oZPTB_3btuaaoPgcFqDPfLgCEaySouyng7kuXbg4wBvcz8_IKOABQ0-hlPDG0Oliqb6VXlCukTLXiJfyM_KhBQXwfNbJomtJqPH0nCoWSZzDjIEPeI43k68RDrYq8O3waTXYlxA_DVIS8kF2Az1jYzu8tLeIrHjfQ_E19oSarbF3Epas&__tn__=%2B%3FFH-R'],M
"বিয়ের মৌসুম এসেছে। 
.
ঠিক এই সময়ে শুরু হয়ে যায় পাল্লা দিয়ে প্রমাণ করা কে কার চেয়ে বড় করে বিয়ে করতে পারে। ফেইসবুকে ছড়িয়ে পড়বে বিয়ের ট্রেইলার। বড় বড় জমকালো বিয়ের আয়োজনের ভিডিও। কোন কোন বিয়ের ফটোশুট, ভিডিও শুটও হয় আলাদা ভাবে, বিয়ের আগেই। বিশাল ব্যাপার-স্যাপার। 
.
তবে বিত্তশালীদের অফুরন্ত টাকা খরচের জোয়ারে মধ্যবিত্ত পরিবারের ছেলে অথবা মেয়েটিও স্বপ্ন দেখে তার বিয়েও ওরকম বড় করে হবে। টাকাটা কোথা থেকে আসবে, সেটা বিষয় নয়। আয়োজনটা বিষয়। 
.
এ বিষয়টা বরাবরই আমাকে প্রচণ্ড বিরক্ত করে। কিন্তু ট্রেন্ডের বিরুদ্ধে গিয়ে সোস্যাল মিডিয়ায় লিখতে অস্বস্তি লাগে। কে আগ বাড়িয়ে গিয়ে দুইটা মন্দ কথা শুনতে চায়? তাই বরাবারই এড়িয়ে যাই এই টপিক।
.
হঠাৎ এ বিষয়ে আজ কেন লিখছি? কারণ পরশু Towhid Kibria ফাহিদ তার প্রকাশিত একটা লেখা শেয়ার করলো। লেখার শিরোনাম:
Dichotomy of Affordable and Big Fat Wedding
(মূল লেখার লিঙ্ক প্রথম কমেন্টে শেয়ার করেছি। আগ্রহীরা পড়ে মতামত জানালে খুশি হবো)
.
যাইহোক, লেখাটা পড়ে আমি কিছুটা চমকে উঠি। লেখক চমৎকার ভাবে এই চর্চার অন্ধকার দিকগুলো তুলে ধরেছে তার লেখায়। এরকম লেখা সচরাচর চোখে পড়ে না।
.
আমাদের প্রতিবেশী দেশের উত্তরাঞ্চলের বেশ কিছু প্রদেশ এই চর্চাটাকে রীতিমত আনুষ্ঠানিক রূপ দিয়েছে। ধার-কর্য করে হলেও তাদের বর্তমান প্রজন্মের একটা বড় অংশকে 'বিগ ফ্যাট ওয়েডিং' করতেই হবে এবং তাদের মিডিয়ার কল্যানে সেই চর্চাটা চারপাশে ছড়িয়েও পড়ছে। ফলাফল, বাংলাদেশেও এটাকে অন্ধ অনুকরণ করা শুরু হয়েছে। 
.
স্রোতের বিপরীতে গিয়ে এরকম কিছু লেখা আসতে শুরু হলে হয়তো তখন আমাদের মধ্যেও একটা সিরিয়াসনেস কাজ করতে শুরু করবে। লোকদেখানো এই চর্চাকে গর্বের বিষয় হিসেবে মনে না করে হয়তো তখন লজ্জার বিষয় হিসেবে দেখতে শুরু করবে। 
.
তবে, দিল্লী এখনও বহু দূর! ঐ পর্যন্ত যেতে এবং মানসিকতার পরিবর্তন আসতে এখনও সময় লাগবে। তার অর্থ এই নয় যে এরকম লেখাগুলোর মূল্য নেই। বরং যারা এ ধরনের লেখা লিখছেন, তাদের সাধুবাদ জানাই। একটু একটু করেই পথ চলার শুরুটা হোক।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/411474453_10160308598706549_3852706727667281195_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=3635dc&_nc_ohc=Cy3pGyLfVt4AX-TGAo8&_nc_ht=scontent-ord5-2.xx&oh=00_AfDuoWUDXp5sI_MDIDpew9yZvFjNhcuBW6WyMkzHgfuvrA&oe=65D515D8'],[],M
"১৩ তারিখ রাতে এই পোস্টটা দিয়েছিলাম ফেইসবুক এবং লিংডইন-এ। আজ ১৫ তারিখ সকালে দেখি ৩৩৯ জন রেজিস্ট্রেশন করেছে! London School of Leadership, Investment, and Technology থেকে পরিচালিত এই প্রোগ্রামটা কিন্তু সম্পূর্ণ ফ্রি। কেমন করে এবং কেন এই প্রোগ্রামটাকে আমরা ফ্রি রাখছি সে বিষয়ে একটা ব্যাখ্যা পোস্টের শেষে দিয়েছি। আমরা অনেকেই ফ্রি কিছু পেলে খুশি হই কিন্তু আবার সন্দেহও করি। সে কারণেই মূলত ব্যাখ্যাটা দেয়া। 
.
তবে, তার আগে এই মেন্টরশিপ প্রোগ্রামে কী কী রয়েছে সে বিষয়ে একটু জানিয়ে নে… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/409988778_10160306117411549_6635332718999958201_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=mRCfcy2LWxkAX_L-8TF&_nc_ht=scontent-ord5-2.xx&oh=00_AfBwmweu-0Cem1QIydIqfBLPkVfH9bPNnmU1EUGrgJ94jw&oe=65D4020F'],[],M
"আমাদের Bangladeshi Students and Alumni in the UK & Ireland গ্রুপ থেকে আমরা ব্যাচেলর এবং মাস্টার্সের জন্যে একটা মেন্টরশিপ প্রোগ্রাম চালাচ্ছি সেই ২০২০ সন থেকে। গ্রুপ এবং গ্রুপের বাহিরে অনেক দিন ধরে আমরা অনুরোধ পাচ্ছিলাম পিএইচডির উপরে মেন্টরশিপ প্রোগ্রাম চালু করতে।
.
২০২০ থেকে আমরা বলে এসেছি শীগ্রই চালু করবো। কিন্তু করা হয় নি। তবে সুখবর হচ্ছে, আর দেরী নয়। ২৩ ডিসেম্বর থেকে শুরু হতে যাচ্ছে পিএইচডি এবং রিসার্চ মাস্টার্সের উপরে আমাদের ফ্ল্যাগশিপ মেন্টরশিপ প্রোগ্রাম!
.
শুধু তাই … See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/409988778_10160306117411549_6635332718999958201_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=mRCfcy2LWxkAX_L-8TF&_nc_ht=scontent-ord5-2.xx&oh=00_AfBwmweu-0Cem1QIydIqfBLPkVfH9bPNnmU1EUGrgJ94jw&oe=65D4020F'],[],M
"Following a four-day Ireland visit, just crossed the Irish sea and reached Wales 
 from Ireland 
. 
Suddenly this photo showed up on my Facebook home!
My first hunch was it must have been on the West of Ireland. Then searched online and found the answer: Yes, it’s Kerry Cricket Ground. 
Ring of… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/406475569_10160302317271549_7002921166225305320_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=ywbNpKy8-YkAX9RGU_j&_nc_ht=scontent-ord5-1.xx&oh=00_AfDPN7tsB6RtMsV8Jt4jHP1ZSi0yGknG2w55HakLWmh4mA&oe=65D49221'],[],M
"বিয়ের মৌসুম এসেছে। 
.
ঠিক এই সময়ে শুরু হয়ে যায় পাল্লা দিয়ে প্রমাণ করা কে কার চেয়ে বড় করে বিয়ে করতে পারে। ফেইসবুকে ছড়িয়ে পড়বে বিয়ের ট্রেইলার। বড় বড় জমকালো বিয়ের আয়োজনের ভিডিও। কোন কোন বিয়ের ফটোশুট, ভিডিও শুটও হয় আলাদা ভাবে, বিয়ের আগেই। বিশাল ব্যাপার-স্যাপার। 
.
তবে বিত্তশালীদের অফুরন্ত টাকা খরচের জোয়ারে মধ্যবিত্ত পরিবারের ছেলে অথবা মেয়েটিও স্বপ্ন দেখে তার বিয়েও ওরকম বড় করে হবে। টাকাটা কোথা থেকে আসবে, সেটা বিষয় নয়। আয়োজনটা বিষয়। 
.
এ বিষয়টা বরাবরই আমাকে প্রচণ্ড বিরক্ত করে। কিন্তু ট্রেন্ডের বিরুদ্ধে গিয়ে সোস্যাল মিডিয়ায় লিখতে অস্বস্তি লাগে। কে আগ বাড়িয়ে গিয়ে দুইটা মন্দ কথা শুনতে চায়? তাই বরাবারই এড়িয়ে যাই এই টপিক।
.
হঠাৎ এ বিষয়ে আজ কেন লিখছি? কারণ পরশু Towhid Kibria ফাহিদ তার প্রকাশিত একটা লেখা শেয়ার করলো। লেখার শিরোনাম:
Dichotomy of Affordable and Big Fat Wedding
(মূল লেখার লিঙ্ক প্রথম কমেন্টে শেয়ার করেছি। আগ্রহীরা পড়ে মতামত জানালে খুশি হবো)
.
যাইহোক, লেখাটা পড়ে আমি কিছুটা চমকে উঠি। লেখক চমৎকার ভাবে এই চর্চার অন্ধকার দিকগুলো তুলে ধরেছে তার লেখায়। এরকম লেখা সচরাচর চোখে পড়ে না।
.
আমাদের প্রতিবেশী দেশের উত্তরাঞ্চলের বেশ কিছু প্রদেশ এই চর্চাটাকে রীতিমত আনুষ্ঠানিক রূপ দিয়েছে। ধার-কর্য করে হলেও তাদের বর্তমান প্রজন্মের একটা বড় অংশকে 'বিগ ফ্যাট ওয়েডিং' করতেই হবে এবং তাদের মিডিয়ার কল্যানে সেই চর্চাটা চারপাশে ছড়িয়েও পড়ছে। ফলাফল, বাংলাদেশেও এটাকে অন্ধ অনুকরণ করা শুরু হয়েছে। 
.
স্রোতের বিপরীতে গিয়ে এরকম কিছু লেখা আসতে শুরু হলে হয়তো তখন আমাদের মধ্যেও একটা সিরিয়াসনেস কাজ করতে শুরু করবে। লোকদেখানো এই চর্চাকে গর্বের বিষয় হিসেবে মনে না করে হয়তো তখন লজ্জার বিষয় হিসেবে দেখতে শুরু করবে। 
.
তবে, দিল্লী এখনও বহু দূর! ঐ পর্যন্ত যেতে এবং মানসিকতার পরিবর্তন আসতে এখনও সময় লাগবে। তার অর্থ এই নয় যে এরকম লেখাগুলোর মূল্য নেই। বরং যারা এ ধরনের লেখা লিখছেন, তাদের সাধুবাদ জানাই। একটু একটু করেই পথ চলার শুরুটা হোক।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/411474453_10160308598706549_3852706727667281195_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=3635dc&_nc_ohc=Cy3pGyLfVt4AX-TGAo8&_nc_ht=scontent-ord5-2.xx&oh=00_AfDuoWUDXp5sI_MDIDpew9yZvFjNhcuBW6WyMkzHgfuvrA&oe=65D515D8'],[],M
"১৩ তারিখ রাতে এই পোস্টটা দিয়েছিলাম ফেইসবুক এবং লিংডইন-এ। আজ ১৫ তারিখ সকালে দেখি ৩৩৯ জন রেজিস্ট্রেশন করেছে! London School of Leadership, Investment, and Technology থেকে পরিচালিত এই প্রোগ্রামটা কিন্তু সম্পূর্ণ ফ্রি। কেমন করে এবং কেন এই প্রোগ্রামটাকে আমরা ফ্রি রাখছি সে বিষয়ে একটা ব্যাখ্যা পোস্টের শেষে দিয়েছি। আমরা অনেকেই ফ্রি কিছু পেলে খুশি হই কিন্তু আবার সন্দেহও করি। সে কারণেই মূলত ব্যাখ্যাটা দেয়া। 
.
তবে, তার আগে এই মেন্টরশিপ প্রোগ্রামে কী কী রয়েছে সে বিষয়ে একটু জানিয়ে নে… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/409988778_10160306117411549_6635332718999958201_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=mRCfcy2LWxkAX_L-8TF&_nc_ht=scontent-ord5-2.xx&oh=00_AfBwmweu-0Cem1QIydIqfBLPkVfH9bPNnmU1EUGrgJ94jw&oe=65D4020F'],[],M
"আমাদের Bangladeshi Students and Alumni in the UK & Ireland গ্রুপ থেকে আমরা ব্যাচেলর এবং মাস্টার্সের জন্যে একটা মেন্টরশিপ প্রোগ্রাম চালাচ্ছি সেই ২০২০ সন থেকে। গ্রুপ এবং গ্রুপের বাহিরে অনেক দিন ধরে আমরা অনুরোধ পাচ্ছিলাম পিএইচডির উপরে মেন্টরশিপ প্রোগ্রাম চালু করতে।
.
২০২০ থেকে আমরা বলে এসেছি শীগ্রই চালু করবো। কিন্তু করা হয় নি। তবে সুখবর হচ্ছে, আর দেরী নয়। ২৩ ডিসেম্বর থেকে শুরু হতে যাচ্ছে পিএইচডি এবং রিসার্চ মাস্টার্সের উপরে আমাদের ফ্ল্যাগশিপ মেন্টরশিপ প্রোগ্রাম!
.
শুধু তাই … See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/409988778_10160306117411549_6635332718999958201_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=mRCfcy2LWxkAX_L-8TF&_nc_ht=scontent-ord5-2.xx&oh=00_AfBwmweu-0Cem1QIydIqfBLPkVfH9bPNnmU1EUGrgJ94jw&oe=65D4020F'],[],M
"Following a four-day Ireland visit, just crossed the Irish sea and reached Wales 
 from Ireland 
. 
Suddenly this photo showed up on my Facebook home!
My first hunch was it must have been on the West of Ireland. Then searched online and found the answer: Yes, it’s Kerry Cricket Ground. 
Ring of Kerry, Dingle Peninsula, Cliffs of Moher— so many memories came back to me instantly. Amazing places facing the Atlantic from the West side of Ireland Island.",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/406475569_10160302317271549_7002921166225305320_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=ywbNpKy8-YkAX9RGU_j&_nc_ht=scontent-ord5-1.xx&oh=00_AfDPN7tsB6RtMsV8Jt4jHP1ZSi0yGknG2w55HakLWmh4mA&oe=65D49221'],[],M
"যারা আমার সাথে ফেইসবুকে কানেক্টেড রয়েছেন, তাদের সাথে একটা আর্টিকেল শেয়ার করছি। একটু সময় নিয়ে আর্টিকেলটা পড়ে ডিস্ট্রিবিউটেড লিডারশিপের উপরে আপনাদের মতামত জানালে খুশি হবো। 
.
গত দুই বছর আমি আমার নিজের প্রতিষ্ঠানে এ চর্চাটাকে প্রোমোট করার চেষ্টা করছি। আপনাদের মতামত এ কারণে আমার কাছে বেশ গুরুত্বপূর্ণ কারণ আমার সাথে যারা ফেইসবুকে রয়েছেন তাদের অধিকাংশই ইতোমধ্যে হয় ম্যানেজমেন্টে রয়েছেন অথবা সে পথে এগিয়ে যাচ্ছেন কিম্বা ভবিষ্যতে পড়ালেখা শেষ করে ঐ পর্যায়ে যাবেন। আপনাদের মতামত আমার … See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/408117351_10160299766541549_4465935468252769259_n.jpg?stp=dst-jpg_p843x403&_nc_cat=109&ccb=1-7&_nc_sid=3635dc&_nc_ohc=NJ_1eB0aIooAX9DvNMQ&_nc_ht=scontent-ord5-1.xx&oh=00_AfBBSqoD7_GqPZlahDt9QDrw5gohbLUaTNTMC9a4wzFnvQ&oe=65D57E25'],[],M
"On my way to Dublin, Ireland. 
Leadership Change Management in educational institutions— that’s the motivation behind this trip!",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/408135896_10160298529351549_4838034157677519617_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=97PU3wAukkQAX9_VOpD&_nc_ht=scontent-ord5-2.xx&oh=00_AfAllRsbMp9YZCZcSZElH0xa3pPmatpQph6ntM169YAOSg&oe=65D56559'],[],M
"মানুষ খাল কেটে কুমির আনে। আমি এনেছি হাঙ্গর! 
.
গত দুই বছর ধরে একান্তে কাজ করে চলেছি লাইফলং লার্নার এবং এক্সিকিউটিভদের একুশ শতকের প্রশিক্ষণ এবং স্কিল ডেভলপমেন্টের জন্যে একটা এডটেক ইন্সটিটিউশন গড়ে তুলতে। এ কাজে নেমে আমি উপলব্ধি করি 'শিক্ষা' বিষয়টাই একটা বিশাল শেখার বিষয়। কীভাবে কারিকুলাম তৈরি করতে হবে, কীভাবে ক্লাসরুমে পাঠদান করতে হবে, কীভাবে পুরো প্রক্রিয়াটাকে বাস্তবমুখী করতে হবে— এ বিষয়গুলো নিয়ে শতকের পর শতক আলোচনা হয়েছে, গবেষণা হয়েছে। এই একুশ শতকে এসে 21st-century Teachin… See more","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/408091638_10160293819146549_335363910656526793_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=3635dc&_nc_ohc=aTzMA_-k6A0AX_7K4WU&_nc_ht=scontent-ord5-2.xx&oh=00_AfAZeOgwzTFiEjMuXj2nWtwRlUA3v7nafwUNXG-dtHZSgQ&oe=65D45A44', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/408104135_10160293819236549_5447286847197327714_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=3635dc&_nc_ohc=eW8_hA43FQYAX8ApjCs&_nc_ht=scontent-ord5-2.xx&oh=00_AfAlBnuDRg7leBlhiVD83UzzINlCiBg9Hxwwn0Isnw2wuA&oe=65D3F84B']",[],M
